,Number,Time,OD600,Sample,Dilution_Factor,Time_h,Tube Name:,Sample ID:,All Events ,V1L Events,V1R Events,P1 Events,H1-UR Events,H1-UL Events,H1-LL Events,H1-LR Events,H2-UR Events,H2-UL Events,H2-LL Events,H2-LR Events,P1 AND NOT(H2-LL) Events,All Events  % Total,V1L % Total,V1R % Total,P1 % Total,H1-UR % Total,H1-UL % Total,H1-LL % Total,H1-LR % Total,H2-UR % Total,H2-UL % Total,H2-LL % Total,H2-LR % Total,P1 AND NOT(H2-LL) % Total,All Events  % Parent,V1L % Parent,V1R % Parent,P1 % Parent,H1-UR % Parent,H1-UL % Parent,H1-LL % Parent,H1-LR % Parent,H2-UR % Parent,H2-UL % Parent,H2-LL % Parent,H2-LR % Parent,P1 AND NOT(H2-LL) % Parent,All Events  Mean FITC-A,V1L Mean FITC-A,V1R Mean FITC-A,P1 Mean FITC-A,H1-UR Mean FITC-A,H1-UL Mean FITC-A,H1-LL Mean FITC-A,H1-LR Mean FITC-A,H2-UR Mean FITC-A,H2-UL Mean FITC-A,H2-LL Mean FITC-A,H2-LR Mean FITC-A,P1 AND NOT(H2-LL) Mean FITC-A,All Events  Mean ECD-A,V1L Mean ECD-A,V1R Mean ECD-A,P1 Mean ECD-A,H1-UR Mean ECD-A,H1-UL Mean ECD-A,H1-LL Mean ECD-A,H1-LR Mean ECD-A,H2-UR Mean ECD-A,H2-UL Mean ECD-A,H2-LL Mean ECD-A,H2-LR Mean ECD-A,P1 AND NOT(H2-LL) Mean ECD-A,All Events  Mean Red-H,V1L Mean Red-H,V1R Mean Red-H,P1 Mean Red-H,H1-UR Mean Red-H,H1-UL Mean Red-H,H1-LL Mean Red-H,H1-LR Mean Red-H,H2-UR Mean Red-H,H2-UL Mean Red-H,H2-LL Mean Red-H,H2-LR Mean Red-H,P1 AND NOT(H2-LL) Mean Red-H,All Events  Mean Green-H,V1L Mean Green-H,V1R Mean Green-H,P1 Mean Green-H,H1-UR Mean Green-H,H1-UL Mean Green-H,H1-LL Mean Green-H,H1-LR Mean Green-H,H2-UR Mean Green-H,H2-UL Mean Green-H,H2-LL Mean Green-H,H2-LR Mean Green-H,P1 AND NOT(H2-LL) Mean Green-H,FCS,Growth Rate
117,117,2020-09-29 22:43:25,0.036000000000000004,pECJ3,,12.0375,117.0,,100000.0,1317.0,91499.0,92816.0,0.0,91515.0,1300.0,1.0,0.0,91706.0,1104.0,6.0,91712.0,100.00%,1.32%,91.50%,92.82%,0.00%,91.51%,1.30%,0.00%,0.00%,91.71%,1.10%,0.01%,91.71%,100.00%,1.42%,98.58%,92.82%,0.00%,98.60%,1.40%,0.00%,0.00%,98.80%,1.19%,0.01%,91.71%,21930.0,55.0,22969.4,22644.3,,22965.6,38.7,384.7,,22918.1,23.8,70.4,22916.6,879.5,34.8,921.4,908.8,,921.2,31.2,3805.9,,919.2,42.7,907.4,919.2,58.2,21.5,57.4,56.9,,57.4,21.1,498.3,,57.3,20.7,150.0,57.3,1012.7,17.8,993.1,979.2,,992.9,16.8,48.0,,990.9,13.9,25.1,990.8,True,0.31591211402316355
118,118,2020-09-29 22:48:34,0.0371,M5_L5,,12.123333333333333,118.0,,100000.0,618.0,90588.0,91206.0,0.0,90599.0,607.0,0.0,0.0,90722.0,480.0,4.0,90726.0,100.00%,0.62%,90.59%,91.21%,0.00%,90.60%,0.61%,0.00%,0.00%,90.72%,0.48%,0.00%,90.73%,100.00%,0.68%,99.32%,91.21%,0.00%,99.33%,0.67%,0.00%,0.00%,99.47%,0.53%,0.00%,90.73%,21964.1,91.1,23037.9,22882.4,,23035.3,68.8,,,23004.3,40.7,30.4,23003.3,1055.0,36.6,959.0,952.8,,958.9,36.6,,,957.6,54.7,466.9,957.5,59.8,20.1,58.3,58.0,,58.3,20.2,,,58.2,19.4,81.6,58.2,1025.1,20.2,994.7,988.1,,994.6,18.1,,,993.3,13.9,20.7,993.2,True,0.32092078628327936
119,119,2020-09-29 22:50:52,0.0379,M5_L6,,12.161666666666667,119.0,,100000.0,720.0,89558.0,90278.0,0.0,89584.0,693.0,1.0,0.0,89583.0,694.0,1.0,89584.0,100.00%,0.72%,89.56%,90.28%,0.00%,89.58%,0.69%,0.00%,0.00%,89.58%,0.69%,0.00%,89.58%,100.00%,0.80%,99.20%,90.28%,0.00%,99.23%,0.77%,0.00%,0.00%,99.23%,0.77%,0.00%,89.58%,18922.9,90.2,19981.9,19823.3,,19976.5,44.7,-186.9,,19976.7,48.4,-186.9,19976.5,957.4,96.0,997.5,990.3,,997.3,45.3,35890.9,,997.3,47.6,35890.9,997.6,60.9,23.7,59.7,59.5,,59.7,20.5,2286.4,,59.7,20.6,2286.4,59.8,888.7,19.1,861.3,854.6,,861.1,16.1,1.3,,861.1,16.1,1.3,861.1,True,0.3528682645246836
120,120,2020-09-29 22:52:48,0.036000000000000004,M5,,12.193888888888889,120.0,,95182.0,1088.0,84898.0,85986.0,0.0,84909.0,1076.0,1.0,2.0,85055.0,921.0,8.0,85065.0,100.00%,1.14%,89.20%,90.34%,0.00%,89.21%,1.13%,0.00%,0.00%,89.36%,0.97%,0.01%,89.37%,100.00%,1.27%,98.73%,90.34%,0.00%,98.75%,1.25%,0.00%,0.00%,98.92%,1.07%,0.01%,89.37%,29662.9,60.9,31411.1,31014.4,,31407.2,48.6,353.6,5499.8,31353.3,36.6,58.1,31349.8,1576.6,206.3,1660.5,1642.1,,1660.3,69.5,147485.5,1599.0,1657.3,84.6,18665.5,1658.9,88.5,25.2,88.3,87.5,,88.3,21.4,4060.2,250.9,88.2,20.9,581.1,88.3,1312.9,17.5,1278.9,1263.0,,1278.8,16.5,18.8,528.7,1276.6,13.8,26.8,1276.5,True,0.34417701659135275
121,121,2020-09-29 23:40:13,0.0504,pECJ3,,12.984166666666667,121.0,,100000.0,550.0,93569.0,94119.0,1.0,93586.0,532.0,0.0,1.0,93581.0,536.0,1.0,93583.0,100.00%,0.55%,93.57%,94.12%,0.00%,93.59%,0.53%,0.00%,0.00%,93.58%,0.54%,0.00%,93.58%,100.00%,0.58%,99.42%,94.12%,0.00%,99.43%,0.57%,0.00%,0.00%,99.43%,0.57%,0.00%,93.58%,32926.1,113.3,34496.1,34295.2,1002.6,34490.1,68.3,,30623.2,34491.6,80.9,-255.3,34491.2,1179.2,63.0,1238.9,1232.0,2167.7,1238.7,58.2,,11621.1,1238.6,63.5,-21.9,1238.7,66.8,22.5,64.7,64.5,36.9,64.7,22.5,,257.7,64.7,22.4,100.3,64.7,1372.5,22.3,1285.2,1277.8,13.0,1285.0,18.3,,549.9,1285.0,18.5,34.3,1285.0,True,0.35542841896607
122,122,2020-09-29 23:42:03,0.0507,M5_L5,,13.014722222222222,122.0,,100000.0,405.0,93538.0,93943.0,0.0,93554.0,389.0,0.0,0.0,93634.0,308.0,1.0,93635.0,100.00%,0.41%,93.54%,93.94%,0.00%,93.55%,0.39%,0.00%,0.00%,93.63%,0.31%,0.00%,93.63%,100.00%,0.43%,99.57%,93.94%,0.00%,99.59%,0.41%,0.00%,0.00%,99.67%,0.33%,0.00%,93.63%,30318.0,127.7,31650.6,31514.7,,31645.4,86.3,,,31618.6,47.1,125.4,31618.3,1138.2,54.3,1188.9,1184.0,,1188.7,55.4,,,1187.6,69.9,166.5,1187.6,66.7,21.5,64.6,64.4,,64.6,21.7,,,64.6,21.6,91.0,64.6,1284.9,20.9,1216.0,1210.9,,1215.8,18.9,,,1214.8,14.7,34.8,1214.8,True,0.35036216501760453
123,123,2020-09-29 23:43:48,0.0517,M5_L6,,13.043888888888889,123.0,,100000.0,321.0,94586.0,94907.0,0.0,94598.0,308.0,1.0,0.0,94658.0,243.0,6.0,94664.0,100.00%,0.32%,94.59%,94.91%,0.00%,94.60%,0.31%,0.00%,0.00%,94.66%,0.24%,0.01%,94.66%,100.00%,0.34%,99.66%,94.91%,0.00%,99.67%,0.32%,0.00%,0.00%,99.74%,0.26%,0.01%,94.66%,25942.9,151.6,26836.0,26745.8,,26832.8,106.5,330.0,,26816.0,66.1,100.3,26814.3,1192.6,92.1,1235.5,1231.7,,1235.4,68.9,7920.2,,1234.6,82.7,1766.1,1234.6,69.9,24.5,67.9,67.8,,67.9,23.0,616.4,,67.9,22.6,167.9,67.9,1101.5,21.3,1048.5,1045.0,,1048.3,19.3,40.0,,1047.7,15.8,24.7,1047.6,True,0.35195970086070844
124,124,2020-09-29 23:45:25,0.0481,M5,,13.070833333333333,124.0,,100000.0,644.0,91860.0,92504.0,0.0,91875.0,629.0,0.0,7.0,92000.0,491.0,6.0,92013.0,100.00%,0.64%,91.86%,92.50%,0.00%,91.87%,0.63%,0.00%,0.01%,92.00%,0.49%,0.01%,92.01%,100.00%,0.70%,99.30%,92.50%,0.00%,99.32%,0.68%,0.00%,0.01%,99.46%,0.53%,0.01%,92.01%,41965.8,95.5,44280.4,43972.8,,44273.4,64.7,,10621.1,44212.7,34.3,-68.2,44207.3,1902.7,52.2,2015.1,2001.4,,2014.8,52.2,,4027.3,2011.7,71.6,240.0,2011.7,100.6,23.7,96.7,96.2,,96.7,23.7,,341.5,96.6,23.1,78.0,96.6,1682.9,20.6,1555.8,1545.1,,1555.6,19.1,,737.4,1553.4,14.8,15.3,1553.3,True,0.3304237121191571
125,125,2020-09-30 00:30:50,0.0666,pECJ3,,13.827777777777778,125.0,,100000.0,1999.0,89559.0,91558.0,0.0,89572.0,1985.0,1.0,0.0,89568.0,1990.0,0.0,89568.0,100.00%,2.00%,89.56%,91.56%,0.00%,89.57%,1.99%,0.00%,0.00%,89.57%,1.99%,0.00%,89.57%,100.00%,2.18%,97.82%,91.56%,0.00%,97.83%,2.17%,0.00%,0.00%,97.83%,2.17%,0.00%,89.57%,43869.6,47.7,47807.4,46764.6,,47800.6,39.8,390.3,,47802.6,44.1,,47802.6,1335.1,5.1,1456.3,1424.6,,1456.1,3.5,1701.6,,1456.1,5.7,,1456.1,72.0,22.6,67.9,66.9,,67.9,22.6,58.7,,67.9,22.6,,67.9,1674.4,19.7,1536.2,1503.1,,1536.0,19.3,13.5,,1536.1,19.3,,1536.1,True,0.33038137928497663
126,126,2020-09-30 00:33:00,0.0686,M5_L5,,13.863888888888889,126.0,,100000.0,369.0,87754.0,88123.0,0.0,87765.0,358.0,0.0,0.0,87824.0,297.0,2.0,87826.0,100.00%,0.37%,87.75%,88.12%,0.00%,87.77%,0.36%,0.00%,0.00%,87.82%,0.30%,0.00%,87.83%,100.00%,0.42%,99.58%,88.12%,0.00%,99.59%,0.41%,0.00%,0.00%,99.66%,0.34%,0.00%,87.83%,42200.2,103.6,44591.1,44404.8,,44585.7,72.9,,,44555.8,46.3,0.6,44554.8,1372.4,27.1,1447.3,1441.4,,1447.2,27.3,,,1446.1,44.9,248.4,1446.1,72.1,19.7,68.0,67.8,,68.0,19.8,,,67.9,19.9,77.6,67.9,1642.0,18.8,1489.0,1482.8,,1488.8,17.2,,,1487.8,14.4,22.8,1487.8,True,0.35607453283772594
127,127,2020-09-30 00:35:08,0.07,M5_L6,,13.899444444444445,127.0,,100000.0,333.0,88325.0,88658.0,0.0,88335.0,323.0,0.0,0.0,88376.0,281.0,1.0,88377.0,100.00%,0.33%,88.32%,88.66%,0.00%,88.34%,0.32%,0.00%,0.00%,88.38%,0.28%,0.00%,88.38%,100.00%,0.38%,99.62%,88.66%,0.00%,99.64%,0.36%,0.00%,0.00%,99.68%,0.32%,0.00%,88.38%,34028.9,120.1,36492.2,36355.6,,36488.2,86.1,,,36471.4,55.4,294.7,36471.0,1438.0,52.1,1543.8,1538.2,,1543.6,51.6,,,1542.9,58.5,858.8,1542.9,73.7,18.5,69.5,69.3,,69.5,18.5,,,69.5,18.6,76.2,69.5,1335.3,18.5,1199.3,1194.8,,1199.1,15.6,,,1198.6,13.4,22.4,1198.6,True,0.3541996291967249
128,128,2020-09-30 00:38:16,0.0647,M5,,13.951666666666666,128.0,,100000.0,305.0,88245.0,88550.0,0.0,88252.0,294.0,4.0,0.0,88256.0,291.0,3.0,88259.0,100.00%,0.30%,88.24%,88.55%,0.00%,88.25%,0.29%,0.00%,0.00%,88.26%,0.29%,0.00%,88.26%,100.00%,0.34%,99.66%,88.55%,0.00%,99.66%,0.33%,0.00%,0.00%,99.67%,0.33%,0.00%,88.26%,59217.7,106.6,64268.4,64047.4,,64263.4,86.4,-8.6,,64260.5,83.4,8.2,64258.3,2311.8,237.4,2515.6,2507.8,,2515.4,110.7,9912.3,,2515.3,121.3,12645.9,2515.6,108.7,26.8,102.4,102.1,,102.4,20.1,526.6,,102.4,20.5,677.6,102.4,2209.9,17.0,1955.3,1948.6,,1955.1,15.9,13.3,,1955.1,15.4,14.8,1955.0,True,0.3365892424542737
129,129,2020-09-30 01:12:16,0.0848,pECJ3,,14.518333333333333,129.0,,100000.0,660.0,87267.0,87927.0,0.0,87272.0,655.0,0.0,0.0,87271.0,655.0,1.0,87272.0,100.00%,0.66%,87.27%,87.93%,0.00%,87.27%,0.66%,0.00%,0.00%,87.27%,0.66%,0.00%,87.27%,100.00%,0.75%,99.25%,87.93%,0.00%,99.26%,0.74%,0.00%,0.00%,99.25%,0.74%,0.00%,87.27%,57220.8,62.0,62757.4,62286.8,,62753.9,50.5,,,62754.6,52.6,116.7,62753.9,1466.8,6.7,1594.3,1582.4,,1594.2,6.1,,,1594.3,6.0,442.2,1594.2,78.6,15.6,69.2,68.8,,69.2,15.6,,,69.2,15.5,111.9,69.2,2034.8,14.0,1787.5,1774.1,,1787.4,13.5,,,1787.4,13.5,24.0,1787.4,True,0.34985015080669735
130,130,2020-09-30 01:16:18,0.0883,M5_L5,,14.585555555555555,130.0,,100000.0,387.0,87284.0,87671.0,0.0,87297.0,374.0,0.0,0.0,87296.0,375.0,0.0,87296.0,100.00%,0.39%,87.28%,87.67%,0.00%,87.30%,0.37%,0.00%,0.00%,87.30%,0.37%,0.00%,87.30%,100.00%,0.44%,99.56%,87.67%,0.00%,99.57%,0.43%,0.00%,0.00%,99.57%,0.43%,0.00%,87.30%,53969.9,120.7,58340.1,58083.1,,58331.6,79.2,,,58332.2,83.4,,58332.2,1565.2,41.1,1699.2,1691.9,,1698.9,39.8,,,1698.9,39.8,,1698.9,76.1,18.8,70.1,69.9,,70.1,18.7,,,70.1,18.7,,70.1,1974.4,18.1,1726.7,1719.2,,1726.5,15.9,,,1726.5,15.7,,1726.5,True,0.3498118792767781
131,131,2020-09-30 01:19:00,0.0914,M5_L6,,14.630555555555556,131.0,,100000.0,259.0,85858.0,86117.0,0.0,85866.0,251.0,0.0,0.0,85900.0,217.0,0.0,85900.0,100.00%,0.26%,85.86%,86.12%,0.00%,85.87%,0.25%,0.00%,0.00%,85.90%,0.22%,0.00%,85.90%,100.00%,0.30%,99.70%,86.12%,0.00%,99.71%,0.29%,0.00%,0.00%,99.75%,0.25%,0.00%,85.90%,42436.1,161.6,46947.1,46806.4,,46942.8,126.4,,,46924.4,88.1,,46924.4,1442.7,73.9,1580.0,1575.5,,1579.9,72.6,,,1579.3,91.2,,1579.3,81.0,18.1,71.6,71.4,,71.6,18.0,,,71.6,18.3,,71.6,1584.2,17.7,1394.6,1390.4,,1394.4,15.4,,,1393.9,13.0,,1393.9,True,0.36485594645846614
132,132,2020-09-30 01:23:08,0.08199999999999999,M5,,14.699444444444444,132.0,,100000.0,76.0,59215.0,59291.0,1.0,59215.0,74.0,1.0,16.0,59200.0,75.0,0.0,59216.0,100.00%,0.08%,59.21%,59.29%,0.00%,59.21%,0.07%,0.00%,0.02%,59.20%,0.08%,0.00%,59.22%,100.00%,0.13%,99.87%,59.29%,0.00%,99.87%,0.12%,0.00%,0.03%,99.85%,0.13%,0.00%,59.22%,76937.2,142.5,107328.8,107191.4,14974.1,107328.6,131.0,333.1,20107.2,107350.6,134.7,,107327.0,2372.8,244.8,3074.3,3070.7,10413.0,3074.1,227.6,1788.2,8382.9,3072.8,247.4,,3074.3,119.6,12.5,103.8,103.7,355.3,103.8,12.3,22.9,353.5,103.7,12.5,,103.8,2702.8,8.7,2590.5,2587.2,484.8,2590.5,8.5,4.6,675.3,2591.0,8.3,,2590.4,True,0.3168829735240096
133,133,2020-09-30 02:02:28,0.102,pECJ3,,15.355,133.0,,100000.0,271.0,60914.0,61185.0,0.0,60917.0,267.0,1.0,0.0,60919.0,265.0,1.0,60920.0,100.00%,0.27%,60.91%,61.19%,0.00%,60.92%,0.27%,0.00%,0.00%,60.92%,0.26%,0.00%,60.92%,100.00%,0.44%,99.56%,61.19%,0.00%,99.56%,0.44%,0.00%,0.00%,99.57%,0.43%,0.00%,60.92%,73685.6,83.7,101908.6,101457.6,,101903.6,71.5,224.9,,101900.3,69.2,224.9,101898.6,1981.1,104.7,2652.8,2641.6,,2652.7,97.6,1770.3,,2652.6,98.6,1770.3,2652.6,82.7,11.5,78.0,77.7,,78.0,11.2,67.7,,78.0,11.3,67.7,78.0,2506.5,8.7,2373.0,2362.5,,2372.9,8.3,11.8,,2372.8,8.2,11.8,2372.8,True,0.22072980536224718
134,134,2020-09-30 02:05:58,0.107,M5_L5,,15.413333333333334,134.0,,100000.0,89.0,60159.0,60248.0,0.0,60161.0,87.0,0.0,0.0,60163.0,85.0,0.0,60163.0,100.00%,0.09%,60.16%,60.25%,0.00%,60.16%,0.09%,0.00%,0.00%,60.16%,0.09%,0.00%,60.16%,100.00%,0.15%,99.85%,60.25%,0.00%,99.86%,0.14%,0.00%,0.00%,99.86%,0.14%,0.00%,60.16%,69697.9,107.6,95579.8,95438.8,,95576.7,87.2,,,95573.5,76.9,,95573.5,1932.5,101.1,2570.1,2566.4,,2570.0,103.2,,,2569.9,104.1,,2569.9,82.0,11.8,76.7,76.6,,76.7,11.8,,,76.7,11.8,,76.7,2391.6,10.1,2251.5,2248.2,,2251.4,9.4,,,2251.4,9.0,,2251.4,True,0.23205349552589583
135,135,2020-09-30 02:08:43,0.114,M5_L6,,15.459166666666667,135.0,,100000.0,69.0,56012.0,56081.0,0.0,56013.0,68.0,0.0,1.0,56014.0,66.0,0.0,56015.0,100.00%,0.07%,56.01%,56.08%,0.00%,56.01%,0.07%,0.00%,0.00%,56.01%,0.07%,0.00%,56.02%,100.00%,0.12%,99.88%,56.08%,0.00%,99.88%,0.12%,0.00%,0.00%,99.88%,0.12%,0.00%,56.02%,54580.1,97.5,78389.0,78292.7,,78387.6,87.1,,26298.4,78385.8,76.7,,78384.8,1951.1,93.3,2688.3,2685.1,,2688.3,96.1,,7586.5,2688.1,98.2,,2688.2,83.9,11.6,81.0,80.9,,81.0,11.7,,355.8,81.0,11.6,,81.0,1887.9,9.3,1865.3,1863.0,,1865.3,9.2,,867.4,1865.2,8.4,,1865.2,True,0.26665460669252694
